crash_unit_id,crash_record_id,crash_date_left,unit_no,unit_type,num_passengers,vehicle_id,cmrc_veh_i,make,model,lic_plate_state,vehicle_year,vehicle_defect,vehicle_type,vehicle_use,travel_direction,maneuver,towed_i,fire_i,occupant_cnt,towed_by,towed_to,area_00_i,area_01_i,area_02_i,area_03_i,area_04_i,area_05_i,area_06_i,area_07_i,area_08_i,area_09_i,area_10_i,area_11_i,area_12_i,area_99_i,first_contact_point,cmv_id,usdot_no,commercial_src,gvwr,carrier_name,carrier_state,carrier_city,hazmat_placards_i,hazmat_present_i,hazmat_report_i,mcs_report_i,hazmat_vio_cause_crash_i,mcs_vio_cause_crash_i,idot_permit_no,trailer1_width,trailer2_width,trailer1_length,axle_cnt,vehicle_config,cargo_body_type,load_type,hazmat_out_of_service_i,mcs_out_of_service_i,hazmat_class,crash_date_est_i,crash_date_right,posted_speed_limit,traffic_control_device,device_condition,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,report_type,crash_type,intersection_related_i,private_property_i,hit_and_run_i,damage,date_police_notified,prim_contributory_cause,sec_contributory_cause,street_no,street_direction,street_name,beat_of_occurrence,photos_taken_i,statements_taken_i,dooring_i,work_zone_i,work_zone_type,workers_present_i,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,injuries_unknown,crash_hour,crash_day_of_week,crash_month,latitude,longitude,location
2065445,bed024c5f2be053742b0b70e87bb1a03f0c135a099e5e14758d7832a6abbf5f7fc3b8f4c76cd4a9e0e06a07219b811e80359f09125ab72c8137e585b01db6b47,2025-05-18T02:00:00.000,1,DRIVER,,1968908.0,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),XX,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,E,STRAIGHT AHEAD,,,1.0,,,,Y,,,,,,,,,,,,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T02:00:00.000,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-05-18T09:15:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2651,E,82ND ST,423,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,5,41.7462617487,-87.5592577407,POINT (-87.559257740741 41.746261748676)
2065446,bed024c5f2be053742b0b70e87bb1a03f0c135a099e5e14758d7832a6abbf5f7fc3b8f4c76cd4a9e0e06a07219b811e80359f09125ab72c8137e585b01db6b47,2025-05-18T02:00:00.000,2,PARKED,,1968909.0,,BUICK,OTHER (EXPLAIN IN NARRATIVE),IL,2014.0,UNKNOWN,PASSENGER,PERSONAL,E,PARKED,,,0.0,,,,,,,,,,Y,,,,,,,REAR-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T02:00:00.000,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-05-18T09:15:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2651,E,82ND ST,423,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,5,41.7462617487,-87.5592577407,POINT (-87.559257740741 41.746261748676)
2065392,2ce0515f8bbfa7087f383853c24a350adf00178f9839bc7fc49c7baea8acbf2b2efd4cb0de4d85ca8bd8ad8ca98e54d16b0d6a9180b2756622673b6cd826a09f,2025-05-18T01:53:00.000,1,DRIVER,,1968854.0,,HONDA,ACCORD,IL,2020.0,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,Y,,1.0,PRIVATE TOW,,,,,,,,,,,,,Y,,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T01:53:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2025-05-18T01:54:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6441,N,CLARK ST,2432,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,1,5,41.9992485711,-87.6708696541,POINT (-87.670869654063 41.999248571064)
2065393,2ce0515f8bbfa7087f383853c24a350adf00178f9839bc7fc49c7baea8acbf2b2efd4cb0de4d85ca8bd8ad8ca98e54d16b0d6a9180b2756622673b6cd826a09f,2025-05-18T01:53:00.000,2,DRIVER,1.0,1968856.0,,DODGE,DURANGO,IL,2022.0,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,SLOW/STOP IN TRAFFIC,,,2.0,,,,Y,,,,,,,,,,,,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T01:53:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2025-05-18T01:54:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6441,N,CLARK ST,2432,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,1,5,41.9992485711,-87.6708696541,POINT (-87.670869654063 41.999248571064)
2065394,2ce0515f8bbfa7087f383853c24a350adf00178f9839bc7fc49c7baea8acbf2b2efd4cb0de4d85ca8bd8ad8ca98e54d16b0d6a9180b2756622673b6cd826a09f,2025-05-18T01:53:00.000,3,DRIVER,,1968859.0,,TOYOTA,COROLLA,IL,2017.0,UNKNOWN,PASSENGER,PERSONAL,N,SLOW/STOP IN TRAFFIC,,,1.0,,,,,,,,Y,,,,,,,,,REAR-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T01:53:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2025-05-18T01:54:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6441,N,CLARK ST,2432,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,1,5,41.9992485711,-87.6708696541,POINT (-87.670869654063 41.999248571064)
2065395,8b5574762b95d3a472879e6f412e91207909ff27b733a6e55dc79240cc3ac8775a77fcb980b06a8d54a83161bc963e055105f0572286cef72cd5830fea0616c1,2025-05-18T01:50:00.000,1,DRIVER,,1968857.0,,FORD,MUSTANG,IL,2017.0,UNKNOWN,PASSENGER,UNKNOWN/NA,UNKNOWN,BACKING,,,1.0,,,,,,,,Y,Y,Y,,,,,,,REAR,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T01:50:00.000,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,UNKNOWN,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-05-18T02:59:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,1428,N,KEDVALE AVE,2534,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,5,41.9071102393,-87.7302541223,POINT (-87.73025412226 41.907110239287)
2065396,8b5574762b95d3a472879e6f412e91207909ff27b733a6e55dc79240cc3ac8775a77fcb980b06a8d54a83161bc963e055105f0572286cef72cd5830fea0616c1,2025-05-18T01:50:00.000,2,PARKED,,1968865.0,,SUBARU,WRX,IL,2015.0,UNKNOWN,PASSENGER,UNKNOWN/NA,N,PARKED,,,0.0,,,,,,,,,,,,Y,Y,Y,,,SIDE-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T01:50:00.000,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,UNKNOWN,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-05-18T02:59:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,1428,N,KEDVALE AVE,2534,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,5,41.9071102393,-87.7302541223,POINT (-87.73025412226 41.907110239287)
2065400,0ff27a19ccc59e46d0906794743367ed6a35d857097a0aeb342b217096ec81f6aafe5064c8dcd041f0be4339af2a805084d98d94694ef4bfcbf718a12cfb75b2,2025-05-18T01:10:00.000,1,DRIVER,,1968862.0,,DODGE,CHARGER,IL,2023.0,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,Y,,1.0,CITY OF CHICAGO,400 E LOWER WACKER,,,,,,,,,Y,Y,Y,Y,Y,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T01:10:00.000,40,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2025-05-18T01:10:00.000,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,805,N,LAKE SHORE DR SB,1833,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1,5,41.8970249996,-87.6166393295,POINT (-87.616639329486 41.897024999568)
2065401,0ff27a19ccc59e46d0906794743367ed6a35d857097a0aeb342b217096ec81f6aafe5064c8dcd041f0be4339af2a805084d98d94694ef4bfcbf718a12cfb75b2,2025-05-18T01:10:00.000,2,DRIVER,,1968866.0,,TOYOTA,AVALON,KY,2009.0,NONE,PASSENGER,PERSONAL,S,SLOW/STOP IN TRAFFIC,Y,,1.0,CITY OF CHICAGO,400 E LOWER WACKER,,,,Y,Y,Y,Y,,,,,,,,REAR-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T01:10:00.000,40,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2025-05-18T01:10:00.000,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,805,N,LAKE SHORE DR SB,1833,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1,5,41.8970249996,-87.6166393295,POINT (-87.616639329486 41.897024999568)
2065378,48fa29ff28caae2c2b08aad65ffb7d0cd1dd64e4ff76ef03c76b729404b6b1019303cd1a048902ed9f681c7257e197ce94f16e450ae577a29a2e51da88a3441d,2025-05-18T01:10:00.000,1,DRIVER,1.0,1968844.0,,JAGUAR,XJ,IL,2013.0,UNKNOWN,PASSENGER,PERSONAL,E,DRIVING WRONG WAY,Y,,2.0,P&C TOWING AND RECOVERY LLC,10800 S CENTRAL,,Y,Y,,,,,,,,Y,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T01:10:00.000,30,NO CONTROLS,OTHER,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-05-18T01:10:00.000,FAILING TO REDUCE SPEED TO AVOID CRASH,DISTRACTION - FROM INSIDE VEHICLE,1527,W,91ST ST,2221,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1,5,41.7284245618,-87.6615683876,POINT (-87.661568387637 41.728424561794)
2065379,48fa29ff28caae2c2b08aad65ffb7d0cd1dd64e4ff76ef03c76b729404b6b1019303cd1a048902ed9f681c7257e197ce94f16e450ae577a29a2e51da88a3441d,2025-05-18T01:10:00.000,2,PARKED,,1968849.0,,CHEVROLET,MALIBU,IL,2014.0,NONE,PASSENGER,NOT IN USE,UNKNOWN,PARKED,,,0.0,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T01:10:00.000,30,NO CONTROLS,OTHER,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-05-18T01:10:00.000,FAILING TO REDUCE SPEED TO AVOID CRASH,DISTRACTION - FROM INSIDE VEHICLE,1527,W,91ST ST,2221,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1,5,41.7284245618,-87.6615683876,POINT (-87.661568387637 41.728424561794)
2065380,48fa29ff28caae2c2b08aad65ffb7d0cd1dd64e4ff76ef03c76b729404b6b1019303cd1a048902ed9f681c7257e197ce94f16e450ae577a29a2e51da88a3441d,2025-05-18T01:10:00.000,3,PARKED,,1968852.0,,AUDI,OTHER (EXPLAIN IN NARRATIVE),IL,2018.0,NONE,SPORT UTILITY VEHICLE (SUV),NOT IN USE,W,STRAIGHT AHEAD,,,0.0,,,,Y,,,,,,,,,Y,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T01:10:00.000,30,NO CONTROLS,OTHER,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-05-18T01:10:00.000,FAILING TO REDUCE SPEED TO AVOID CRASH,DISTRACTION - FROM INSIDE VEHICLE,1527,W,91ST ST,2221,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1,5,41.7284245618,-87.6615683876,POINT (-87.661568387637 41.728424561794)
2065383,e2b19d59d4561ab2824ae55b5d74e503e11f37faa2ef4c3eb84a0d752b973376a8523ca9817c58fd609131741011bc7032dcca13e7a49b5a7b4e5635e7e59ec6,2025-05-18T01:10:00.000,1,DRIVER,,1968845.0,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,W,PASSING/OVERTAKING,,,1.0,,,,,,,,,,,,,,Y,,Y,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T01:10:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",2025-05-18T01:42:00.000,IMPROPER OVERTAKING/PASSING,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",522,W,ROOSEVELT RD,124,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1,5,41.8673561822,-87.6402266406,POINT (-87.640226640564 41.867356182227)
2065384,e2b19d59d4561ab2824ae55b5d74e503e11f37faa2ef4c3eb84a0d752b973376a8523ca9817c58fd609131741011bc7032dcca13e7a49b5a7b4e5635e7e59ec6,2025-05-18T01:10:00.000,2,DRIVER,,1968853.0,,DODGE,DURANGO,IL,2021.0,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,W,STRAIGHT AHEAD,,,1.0,,,,Y,Y,Y,Y,Y,,,,,,,,,SIDE-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T01:10:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",2025-05-18T01:42:00.000,IMPROPER OVERTAKING/PASSING,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",522,W,ROOSEVELT RD,124,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1,5,41.8673561822,-87.6402266406,POINT (-87.640226640564 41.867356182227)
2065385,da2c805f106e13cf53057135fa116528c23a4bce3eb158f331ceb30f959b4a41a81a946fa5b8b1bf123e2a9c667d08b512de097fa0e07fc1d39106cbaf6b71df,2025-05-18T00:52:00.000,1,DRIVER,,1968847.0,,KIA,OPTIMA / K5,IL,2018.0,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,,,1.0,,,,Y,,,,Y,,,,,,,Y,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T00:52:00.000,20,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-05-18T01:03:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,9532,S,LOWE AVE,2223,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,5,41.7205129932,-87.6396945319,POINT (-87.639694531945 41.720512993155)
2065386,da2c805f106e13cf53057135fa116528c23a4bce3eb158f331ceb30f959b4a41a81a946fa5b8b1bf123e2a9c667d08b512de097fa0e07fc1d39106cbaf6b71df,2025-05-18T00:52:00.000,2,PARKED,,1968864.0,,BUICK,ENCORE,IL,2014.0,NONE,PASSENGER,PERSONAL,S,PARKED,,,0.0,,,,,,,,,,Y,Y,Y,Y,,,,REAR-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T00:52:00.000,20,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-05-18T01:03:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,9532,S,LOWE AVE,2223,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,5,41.7205129932,-87.6396945319,POINT (-87.639694531945 41.720512993155)
2065399,5421b6cac951f2c7b06a9fe67b494d0e380b85a47dffeed420bc644c3a32c2c67f42d3d28d7ec2d32323f440b046f580736a8b1c82243ab2adc04353f54b635d,2025-05-18T00:05:00.000,1,DRIVER,,1968858.0,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,N,PASSING/OVERTAKING,,,1.0,,,,,,,,,,,,,,,,Y,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T00:05:00.000,40,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",2025-05-18T02:20:00.000,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,105,S,LAKE SHORE DR NB,114,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,5,41.8807655219,-87.6171036473,POINT (-87.617103647274 41.880765521889)
2065402,5421b6cac951f2c7b06a9fe67b494d0e380b85a47dffeed420bc644c3a32c2c67f42d3d28d7ec2d32323f440b046f580736a8b1c82243ab2adc04353f54b635d,2025-05-18T00:05:00.000,2,DRIVER,,1968861.0,,LINCOLN,MKZ,IL,2016.0,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,Y,,1.0,private tow,5531 w.25th st cicero il 60804,,,,,,,,,,,Y,Y,,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-18T00:05:00.000,40,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",2025-05-18T02:20:00.000,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,105,S,LAKE SHORE DR NB,114,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,5,41.8807655219,-87.6171036473,POINT (-87.617103647274 41.880765521889)
2065370,d7d4461a96d45dd4a5be92a86a2f8c0cad7b6cae1ecfa71d0018209e425ec071002bfa30d830209892f2c67323820a0b15502db91ff388365d4d4310995e33a6,2025-05-17T23:51:00.000,1,DRIVER,,1968831.0,,NISSAN,ALTIMA,IL,2006.0,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,Y,,1.0,CPD,,,Y,Y,Y,,,,,,Y,Y,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17T23:51:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,HEAD ON,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2025-05-18T00:09:00.000,IMPROPER LANE USAGE,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),2811,N,NARRAGANSETT AVE,2511,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23,7,5,41.9313805211,-87.7855541968,POINT (-87.785554196808 41.931380521135)
2065371,d7d4461a96d45dd4a5be92a86a2f8c0cad7b6cae1ecfa71d0018209e425ec071002bfa30d830209892f2c67323820a0b15502db91ff388365d4d4310995e33a6,2025-05-17T23:51:00.000,2,DRIVER,,1968834.0,,TOYOTA,CAMRY,IL,2014.0,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,,,1.0,,,,Y,Y,Y,,,,,,Y,Y,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17T23:51:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,HEAD ON,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2025-05-18T00:09:00.000,IMPROPER LANE USAGE,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),2811,N,NARRAGANSETT AVE,2511,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23,7,5,41.9313805211,-87.7855541968,POINT (-87.785554196808 41.931380521135)
2065362,7a97e9af690d6e57c941a8adbb21e72ab42e1f11bd973a5c61470f4acca3aa9ea067fc35e86f4d84d2ed2a3f45748611b2f2a2fc98657ccccf80f21bad66efe4,2025-05-17T23:50:00.000,1,DRIVER,,1968823.0,,BMW,X3,IL,2017.0,NONE,SPORT UTILITY VEHICLE (SUV),OTHER,S,CHANGING LANES,,,1.0,,,,,,,,,,,Y,Y,Y,,,,SIDE-LEFT-FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17T23:50:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-05-18T00:54:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,7673,S,CICERO AVE,833,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23,7,5,41.7528576477,-87.7413545279,POINT (-87.741354527939 41.752857647668)
2065363,7a97e9af690d6e57c941a8adbb21e72ab42e1f11bd973a5c61470f4acca3aa9ea067fc35e86f4d84d2ed2a3f45748611b2f2a2fc98657ccccf80f21bad66efe4,2025-05-17T23:50:00.000,2,DRIVER,,1968829.0,,KIA,OTHER (EXPLAIN IN NARRATIVE),IL,,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,S,STRAIGHT AHEAD,,,1.0,,,,Y,Y,,,,,,,,,,,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17T23:50:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-05-18T00:54:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,7673,S,CICERO AVE,833,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23,7,5,41.7528576477,-87.7413545279,POINT (-87.741354527939 41.752857647668)
2065366,94acb17136c38bc3af06bf2605813aa3c9111e86617d24777bc60e30de55beb000ba4fd7eea78e675346540cf883751f7adc2287809776424b856f44c57c2316,2025-05-17T23:40:00.000,1,DRIVER,1.0,1968832.0,,KIA,RIO / K2,IL,2022.0,UNKNOWN,PASSENGER,UNKNOWN/NA,S,STRAIGHT AHEAD,,,2.0,,,,Y,Y,Y,Y,Y,,,,,,,,,SIDE-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-17T23:40:00.000,30,UNKNOWN,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2025-05-17T23:40:00.000,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,2207,S,PULASKI RD,1013,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23,7,5,41.8511131732,-87.7245989136,POINT (-87.724598913603 41.851113173171)
